# Time-correlated data for fix ave_stress
# Timestep Number-of-time-windows
# Index TimeDelta Ncount v_pxy*v_pxy
0 100
64 630 36238 4.2725e-07
65 640 36237 6.44728e-07
66 650 36236 1.00259e-06
67 660 36235 1.37732e-06
68 670 36234 1.72295e-06
69 680 36233 2.04602e-06
70 690 36232 2.33185e-06
71 700 36231 2.51572e-06
72 710 36230 2.5258e-06
73 720 36229 2.33638e-06
74 730 36228 1.98553e-06
75 740 36227 1.56755e-06
76 750 36226 1.20976e-06
77 760 36225 1.02409e-06
78 770 36224 1.04821e-06
79 780 36223 1.22311e-06
80 790 36222 1.42725e-06
81 800 36221 1.54368e-06
82 810 36220 1.51934e-06
83 820 36219 1.3831e-06
84 830 36218 1.21732e-06
85 840 36217 1.1017e-06
86 850 36216 1.06675e-06
87 860 36215 1.09273e-06
88 870 36214 1.14847e-06
89 880 36213 1.23055e-06
90 890 36212 1.36862e-06
91 900 36211 1.59531e-06
92 910 36210 1.90107e-06
93 920 36209 2.20529e-06
94 930 36208 2.3806e-06
95 940 36207 2.3233e-06
96 950 36206 2.01819e-06
97 960 36205 1.5574e-06
98 970 36204 1.1009e-06
99 980 36203 7.98007e-07
100 990 36202 7.23178e-07
364000 100
1 0 36401 8.7776e-05
2 10 36400 8.01574e-05
3 20 36399 5.96821e-05
4 30 36398 3.19916e-05
5 40 36397 3.23593e-06
6 50 36396 -2.16447e-05
7 60 36395 -3.93729e-05
8 70 36394 -4.82805e-05
9 80 36393 -4.81725e-05
10 90 36392 -4.01429e-05
11 100 36391 -2.631e-05
12 110 36390 -9.49544e-06
13 120 36389 7.12402e-06
14 130 36388 2.04539e-05
15 140 36387 2.81215e-05
16 150 36386 2.92386e-05
17 160 36385 2.48234e-05
18 170 36384 1.73517e-05
19 180 36383 9.60041e-06
20 190 36382 3.62033e-06
21 200 36381 3.66536e-07
22 210 36380 -1.83585e-07
23 220 36379 1.24314e-06
24 230 36378 3.57502e-06
25 240 36377 5.82351e-06
26 250 36376 7.36788e-06
27 260 36375 7.93027e-06
28 270 36374 7.38231e-06
29 280 36373 5.65582e-06
30 290 36372 2.85246e-06
31 300 36371 -5.97691e-07
32 310 36370 -3.94584e-06
33 320 36369 -6.37042e-06
34 330 36368 -7.31509e-06
35 340 36367 -6.70511e-06
36 350 36366 -4.92686e-06
37 360 36365 -2.60054e-06
38 370 36364 -2.85552e-07
39 380 36363 1.7247e-06
40 390 36362 3.41516e-06
41 400 36361 4.86783e-06
42 410 36360 6.04946e-06
43 420 36359 6.76294e-06
44 430 36358 6.78217e-06
45 440 36357 6.02694e-06
46 450 36356 4.64164e-06
47 460 36355 2.95045e-06
48 470 36354 1.33784e-06
49 480 36353 1.10491e-07
50 490 36352 -6.04457e-07
51 500 36351 -8.6544e-07
52 510 36350 -8.16043e-07
53 520 36349 -5.58635e-07
54 530 36348 -1.08668e-07
55 540 36347 5.39645e-07
56 550 36346 1.31312e-06
57 560 36345 2.03213e-06
58 570 36344 2.47918e-06
59 580 36343 2.50801e-06
60 590 36342 2.12498e-06
61 600 36341 1.49673e-06
62 610 36340 8.78816e-07
63 620 36339 4.98401e-07
64 630 36338 4.53835e-07
65 640 36337 6.91423e-07
66 650 36336 1.06916e-06
67 660 36335 1.45835e-06
68 670 36334 1.80778e-06
69 680 36333 2.12108e-06
70 690 36332 2.38496e-06
71 700 36331 2.53994e-06
72 710 36330 2.52038e-06
73 720 36329 2.30518e-06
74 730 36328 1.93438e-06
75 740 36327 1.50271e-06
76 750 36326 1.13896e-06
77 760 36325 9.58123e-07
78 770 36324 1.00127e-06
79 780 36323 1.20931e-06
80 790 36322 1.45517e-06
81 800 36321 1.61229e-06
82 810 36320 1.61706e-06
83 820 36319 1.49151e-06
84 830 36318 1.31657e-06
85 840 36317 1.17521e-06
86 850 36316 1.10508e-06
87 860 36315 1.09538e-06
88 870 36314 1.12325e-06
89 880 36313 1.19077e-06
90 890 36312 1.32976e-06
91 900 36311 1.57211e-06
92 910 36310 1.90434e-06
93 920 36309 2.23866e-06
94 930 36308 2.43966e-06
95 940 36307 2.39809e-06
96 950 36306 2.09598e-06
97 960 36305 1.62466e-06
98 970 36304 1.14574e-06
99 980 36303 8.1304e-07
100 990 36302 7.07571e-07
365000 100
1 0 36501 8.78327e-05
2 10 36500 8.02122e-05
3 20 36499 5.97363e-05
4 30 36498 3.20427e-05
5 40 36497 3.27845e-06
6 50 36496 -2.1617e-05
7 60 36495 -3.93643e-05
8 70 36494 -4.8292e-05
9 80 36493 -4.82025e-05
10 90 36492 -4.01894e-05
11 100 36491 -2.63709e-05
12 110 36490 -9.56869e-06
13 120 36489 7.04131e-06
14 130 36488 2.03656e-05
15 140 36487 2.80327e-05
16 150 36486 2.91564e-05
17 160 36485 2.47558e-05
18 170 36484 1.73054e-05
19 180 36483 9.58019e-06
20 190 36482 3.62885e-06
21 200 36481 4.03686e-07
22 210 36480 -1.20789e-07
23 220 36479 1.32562e-06
24 230 36478 3.66836e-06
25 240 36477 5.9174e-06
26 250 36476 7.45267e-06
27 260 36475 7.9977e-06
28 270 36474 7.42609e-06
29 280 36473 5.67236e-06
30 290 36472 2.84106e-06
31 300 36471 -6.34961e-07
32 310 36470 -4.00543e-06
33 320 36469 -6.448e-06
34 330 36468 -7.40467e-06
35 340 36467 -6.79872e-06
36 350 36466 -5.01511e-06
37 360 36465 -2.67416e-06
38 370 36464 -3.37228e-07
39 380 36463 1.69891e-06
40 390 36462 3.41471e-06
41 400 36461 4.88797e-06
42 410 36460 6.08243e-06
43 420 36459 6.7992e-06
44 430 36458 6.81235e-06
45 440 36457 6.04376e-06
46 450 36456 4.64089e-06
47 460 36455 2.93081e-06
48 470 36454 1.30057e-06
49 480 36453 6.002e-08
50 490 36452 -6.61019e-07
51 500 36451 -9.20052e-07
52 510 36450 -8.60766e-07
53 520 36449 -5.86331e-07
54 530 36448 -1.14626e-07
55 540 36447 5.55752e-07
56 550 36446 1.34669e-06
57 560 36445 2.07473e-06
58 570 36444 2.52132e-06
59 580 36443 2.54227e-06
60 590 36442 2.14763e-06
61 600 36441 1.50698e-06
62 610 36440 8.77331e-07
63 620 36439 4.86596e-07
64 630 36438 4.33206e-07
65 640 36437 6.62539e-07
66 650 36436 1.03136e-06
67 660 36435 1.41009e-06
68 670 36434 1.74794e-06
69 680 36433 2.05024e-06
70 690 36432 2.30556e-06
71 700 36431 2.45698e-06
72 710 36430 2.44206e-06
73 720 36429 2.24152e-06
74 730 36428 1.89502e-06
75 740 36427 1.4954e-06
76 750 36426 1.16832e-06
77 760 36425 1.02523e-06
78 770 36424 1.10261e-06
79 780 36423 1.33572e-06
80 790 36422 1.59242e-06
81 800 36421 1.74365e-06
82 810 36420 1.72623e-06
83 820 36419 1.56585e-06
84 830 36418 1.34862e-06
85 840 36417 1.16207e-06
86 850 36416 1.04821e-06
87 860 36415 1.00091e-06
88 870 36414 1.00235e-06
89 880 36413 1.05872e-06
90 890 36412 1.20373e-06
91 900 36411 1.46895e-06
92 910 36410 1.83942e-06
93 920 36409 2.2231e-06
94 930 36408 2.47616e-06
95 940 36407 2.47891e-06
96 950 36406 2.20489e-06
97 960 36405 1.74094e-06
98 970 36404 1.24875e-06
99 980 36403 8.86647e-07
100 990 36402 7.42462e-07
366000 100
1 0 36601 8.80088e-05
2 10 36600 8.03728e-05
3 20 36599 5.98471e-05
4 30 36598 3.20823e-05
5 40 36597 3.24114e-06
6 50 36596 -2.17229e-05
7 60 36595 -3.95209e-05
8 70 36594 -4.84767e-05
9 80 36593 -4.83908e-05
10 90 36592 -4.03558e-05
11 100 36591 -2.64921e-05
12 110 36590 -9.62799e-06
13 120 36589 7.05015e-06
14 130 36588 2.0437e-05
15 140 36587 2.81503e-05
16 150 36586 2.92966e-05
17 160 36585 2.48929e-05
18 170 36584 1.74169e-05
19 180 36583 9.64955e-06
20 190 36582 3.6473e-06
21 200 36581 3.71062e-07
22 210 36580 -1.96389e-07
23 220 36579 1.22199e-06
24 230 36578 3.55658e-06
25 240 36577 5.81852e-06
26 250 36576 7.38277e-06
27 260 36575 7.96389e-06
28 270 36574 7.42569e-06
29 280 36573 5.69512e-06
30 290 36572 2.87396e-06
31 300 36571 -6.0304e-07
32 310 36570 -3.98025e-06
33 320 36569 -6.42997e-06
34 330 36568 -7.39279e-06
35 340 36567 -6.79305e-06
36 350 36566 -5.01651e-06
37 360 36565 -2.68263e-06
38 370 36564 -3.50814e-07
39 380 36563 1.68308e-06
40 390 36562 3.39855e-06
41 400 36561 4.87089e-06
42 410 36560 6.06159e-06
43 420 36559 6.77213e-06
44 430 36558 6.77921e-06
45 440 36557 6.00857e-06
46 450 36556 4.61092e-06
47 460 36555 2.91422e-06
48 470 36554 1.30328e-06
49 480 36553 8.26849e-08
50 490 36552 -6.22979e-07
51 500 36551 -8.73519e-07
52 510 36550 -8.1266e-07
53 520 36549 -5.43267e-07
54 530 36548 -8.30639e-08
55 540 36547 5.70222e-07
56 550 36546 1.34107e-06
57 560 36545 2.05081e-06
58 570 36544 2.48644e-06
59 580 36543 2.50707e-06
60 590 36542 2.12182e-06
61 600 36541 1.49593e-06
62 610 36540 8.79877e-07
63 620 36539 4.94301e-07
64 630 36538 4.32796e-07
65 640 36537 6.41478e-07
66 650 36536 9.83146e-07
67 660 36535 1.3375e-06
68 670 36534 1.66261e-06
69 680 36533 1.96902e-06
70 690 36532 2.24673e-06
71 700 36531 2.43647e-06
72 710 36530 2.46967e-06
73 720 36529 2.31887e-06
74 730 36528 2.0159e-06
75 740 36527 1.6469e-06
76 750 36526 1.3317e-06
77 760 36525 1.177e-06
78 770 36524 1.21775e-06
79 780 36523 1.39366e-06
80 790 36522 1.58228e-06
81 800 36521 1.66619e-06
82 810 36520 1.59332e-06
83 820 36519 1.39665e-06
84 830 36518 1.16506e-06
85 840 36517 9.86158e-07
86 850 36516 9.00103e-07
87 860 36515 8.97382e-07
88 870 36514 9.54382e-07
89 880 36513 1.06936e-06
90 890 36512 1.26704e-06
91 900 36511 1.57059e-06
92 910 36510 1.95827e-06
93 920 36509 2.33641e-06
94 930 36508 2.56671e-06
95 940 36507 2.53882e-06
96 950 36506 2.23478e-06
97 960 36505 1.74663e-06
98 970 36504 1.23693e-06
99 980 36503 8.62167e-07
100 990 36502 7.09687e-07
367000 100
1 0 36701 8.79477e-05
2 10 36700 8.03159e-05
3 20 36699 5.98003e-05
4 30 36698 3.20475e-05
5 40 36697 3.21757e-06
6 50 36696 -2.17371e-05
7 60 36695 -3.95276e-05
8 70 36694 -4.84766e-05
9 80 36693 -4.83839e-05
10 90 36692 -4.03432e-05
11 100 36691 -2.64764e-05
12 110 36690 -9.61197e-06
13 120 36689 7.065e-06
14 130 36688 2.04516e-05
15 140 36687 2.81669e-05
16 150 36686 2.9316e-05
17 160 36685 2.49122e-05
18 170 36684 1.74288e-05
19 180 36683 9.64605e-06
20 190 36682 3.62405e-06
21 200 36681 3.29662e-07
22 210 36680 -2.48995e-07
23 220 36679 1.16766e-06
24 230 36678 3.50889e-06
25 240 36677 5.78189e-06
26 250 36676 7.35733e-06
27 260 36675 7.94742e-06
28 270 36674 7.41619e-06
29 280 36673 5.69217e-06
30 290 36672 2.87784e-06
31 300 36671 -5.93614e-07
32 310 36670 -3.96924e-06
33 320 36669 -6.42226e-06
34 330 36668 -7.39127e-06
35 340 36667 -6.79693e-06
36 350 36666 -5.02099e-06
37 360 36665 -2.67995e-06
38 370 36664 -3.32562e-07
39 380 36663 1.72316e-06
40 390 36662 3.46136e-06
41 400 36661 4.94996e-06
42 410 36660 6.14406e-06
43 420 36659 6.84237e-06
44 430 36658 6.8232e-06
45 440 36657 6.01697e-06
46 450 36656 4.57995e-06
47 460 36655 2.84563e-06
48 470 36654 1.20361e-06
49 480 36653 -3.7419e-08
50 490 36652 -7.48913e-07
51 500 36651 -9.87486e-07
52 510 36650 -8.96169e-07
53 520 36649 -5.80666e-07
54 530 36648 -6.50916e-08
55 540 36647 6.43333e-07
56 550 36646 1.4581e-06
57 560 36645 2.19099e-06
58 570 36644 2.6236e-06
59 580 36643 2.61488e-06
60 590 36642 2.17907e-06
61 600 36641 1.49089e-06
62 610 36640 8.13499e-07
63 620 36639 3.80678e-07
64 630 36638 2.9587e-07
65 640 36637 5.09203e-07
66 650 36636 8.81367e-07
67 660 36635 1.28507e-06
68 670 36634 1.66827e-06
69 680 36633 2.03004e-06
70 690 36632 2.3492e-06
71 700 36631 2.55735e-06
72 710 36630 2.58112e-06
73 720 36629 2.39454e-06
74 730 36628 2.03726e-06
75 740 36627 1.60747e-06
76 750 36626 1.23833e-06
77 760 36625 1.04784e-06
78 770 36624 1.07799e-06
79 780 36623 1.27023e-06
80 790 36622 1.49838e-06
81 800 36621 1.63646e-06
82 810 36620 1.62081e-06
83 820 36619 1.47304e-06
84 830 36618 1.27387e-06
85 840 36617 1.10636e-06
86 850 36616 1.00937e-06
87 860 36615 9.75471e-07
88 870 36614 9.86966e-07
89 880 36613 1.05107e-06
90 890 36612 1.2028e-06
91 900 36611 1.47463e-06
92 910 36610 1.85096e-06
93 920 36609 2.23934e-06
94 930 36608 2.49663e-06
95 940 36607 2.50272e-06
96 950 36606 2.22883e-06
97 960 36605 1.75983e-06
98 970 36604 1.257e-06
99 980 36603 8.79692e-07
100 990 36602 7.19071e-07
368000 100
1 0 36801 8.79242e-05
2 10 36800 8.02971e-05
3 20 36799 5.97963e-05
4 30 36798 3.20646e-05
5 40 36797 3.256e-06
6 50 36796 -2.16833e-05
7 60 36795 -3.94704e-05
8 70 36794 -4.84321e-05
9 80 36793 -4.83678e-05
10 90 36792 -4.03658e-05
11 100 36791 -2.65394e-05
12 110 36790 -9.70775e-06
13 120 36789 6.95096e-06
14 130 36788 2.03365e-05
15 140 36787 2.80671e-05
16 150 36786 2.92443e-05
17 160 36785 2.4876e-05
18 170 36784 1.74286e-05
19 180 36783 9.67446e-06
20 190 36782 3.668e-06
21 200 36781 3.74471e-07
22 210 36780 -2.16026e-07
23 220 36779 1.18077e-06
24 230 36778 3.50025e-06
25 240 36777 5.75537e-06
26 250 36776 7.32061e-06
27 260 36775 7.90953e-06
28 270 36774 7.3858e-06
29 280 36773 5.67704e-06
30 290 36772 2.88432e-06
31 300 36771 -5.61633e-07
32 310 36770 -3.91229e-06
33 320 36769 -6.34699e-06
34 330 36768 -7.30963e-06
35 340 36767 -6.72304e-06
36 350 36766 -4.96794e-06
37 360 36765 -2.65732e-06
38 370 36764 -3.44904e-07
39 380 36763 1.67634e-06
40 390 36762 3.38468e-06
41 400 36761 4.85122e-06
42 410 36760 6.03273e-06
43 420 36759 6.72904e-06
44 430 36758 6.71919e-06
45 440 36757 5.93232e-06
46 450 36756 4.52174e-06
47 460 36755 2.81708e-06
48 470 36754 1.20432e-06
49 480 36753 -1.05008e-08
50 490 36752 -7.00618e-07
51 500 36751 -9.23807e-07
52 510 36750 -8.23451e-07
53 520 36749 -5.04699e-07
54 530 36748 9.04369e-09
55 540 36747 7.10607e-07
56 550 36746 1.51389e-06
57 560 36745 2.23223e-06
58 570 36744 2.64947e-06
59 580 36743 2.62643e-06
60 590 36742 2.17738e-06
61 600 36741 1.47607e-06
62 610 36740 7.85215e-07
63 620 36739 3.3929e-07
64 630 36738 2.43589e-07
65 640 36737 4.5033e-07
66 650 36736 8.21517e-07
67 660 36735 1.22961e-06
68 670 36734 1.62081e-06
69 680 36733 1.99168e-06
70 690 36732 2.31909e-06
71 700 36731 2.53472e-06
72 710 36730 2.56685e-06
73 720 36729 2.39079e-06
74 730 36728 2.0452e-06
75 740 36727 1.62564e-06
76 750 36726 1.26331e-06
77 760 36725 1.07605e-06
78 770 36724 1.10655e-06
79 780 36723 1.29698e-06
80 790 36722 1.52148e-06
81 800 36721 1.65376e-06
82 810 36720 1.62963e-06
83 820 36719 1.47057e-06
84 830 36718 1.25821e-06
85 840 36717 1.07776e-06
86 850 36716 9.70669e-07
87 860 36715 9.31353e-07
88 870 36714 9.42767e-07
89 880 36713 1.01169e-06
90 890 36712 1.17198e-06
91 900 36711 1.45497e-06
92 910 36710 1.84384e-06
93 920 36709 2.24416e-06
94 930 36708 2.51068e-06
95 940 36707 2.52149e-06
96 950 36706 2.24657e-06
97 960 36705 1.77131e-06
98 970 36704 1.25928e-06
99 980 36703 8.72621e-07
100 990 36702 7.04575e-07
369000 100
1 0 36901 8.79418e-05
2 10 36900 8.03119e-05
3 20 36899 5.98076e-05
4 30 36898 3.2071e-05
5 40 36897 3.25467e-06
6 50 36896 -2.16949e-05
7 60 36895 -3.94921e-05
8 70 36894 -4.84599e-05
9 80 36893 -4.83961e-05
10 90 36892 -4.03904e-05
11 100 36891 -2.65589e-05
12 110 36890 -9.72382e-06
13 120 36889 6.93531e-06
14 130 36888 2.0319e-05
15 140 36887 2.80469e-05
16 150 36886 2.92224e-05
17 160 36885 2.4855e-05
18 170 36884 1.74124e-05
19 180 36883 9.66657e-06
20 190 36882 3.66939e-06
21 200 36881 3.83732e-07
22 210 36880 -2.00861e-07
23 220 36879 1.2003e-06
24 230 36878 3.52262e-06
25 240 36877 5.778e-06
26 250 36876 7.3396e-06
27 260 36875 7.92049e-06
28 270 36874 7.38518e-06
29 280 36873 5.66313e-06
30 290 36872 2.85741e-06
31 300 36871 -5.99504e-07
32 310 36870 -3.95742e-06
33 320 36869 -6.39381e-06
34 330 36868 -7.3519e-06
35 340 36867 -6.75573e-06
36 350 36866 -4.98641e-06
37 360 36865 -2.65622e-06
38 370 36864 -3.19571e-07
39 380 36863 1.7267e-06
40 390 36862 3.45401e-06
41 400 36861 4.92698e-06
42 410 36860 6.10113e-06
43 420 36859 6.77909e-06
44 430 36858 6.74339e-06
45 440 36857 5.92766e-06
46 450 36856 4.4904e-06
47 460 36855 2.76544e-06
48 470 36854 1.14082e-06
49 480 36853 -7.80661e-08
50 490 36852 -7.65551e-07
51 500 36851 -9.79509e-07
52 510 36850 -8.63673e-07
53 520 36849 -5.25756e-07
54 530 36848 6.49285e-09
55 540 36847 7.2295e-07
56 550 36846 1.53699e-06
57 560 36845 2.2622e-06
58 570 36844 2.68208e-06
59 580 36843 2.65626e-06
60 590 36842 2.19919e-06
61 600 36841 1.48722e-06
62 610 36840 7.86071e-07
63 620 36839 3.3175e-07
64 630 36838 2.2998e-07
65 640 36837 4.33412e-07
66 650 36836 8.05004e-07
67 660 36835 1.21843e-06
68 670 36834 1.61965e-06
69 680 36833 2.00348e-06
70 690 36832 2.34453e-06
71 700 36831 2.57039e-06
72 710 36830 2.60421e-06
73 720 36829 2.41822e-06
74 730 36828 2.05239e-06
75 740 36827 1.60755e-06
76 750 36826 1.22125e-06
77 760 36825 1.01622e-06
78 770 36824 1.0383e-06
79 780 36823 1.23182e-06
80 790 36822 1.47148e-06
81 800 36821 1.62877e-06
82 810 36820 1.63372e-06
83 820 36819 1.50033e-06
84 830 36818 1.30443e-06
85 840 36817 1.12905e-06
86 850 36816 1.01649e-06
87 860 36815 9.63675e-07
88 870 36814 9.57243e-07
89 880 36813 1.00884e-06
90 890 36812 1.15757e-06
91 900 36811 1.43838e-06
92 910 36810 1.83478e-06
93 920 36809 2.25003e-06
94 930 36808 2.53494e-06
95 940 36807 2.56243e-06
96 950 36806 2.29784e-06
97 960 36805 1.82233e-06
98 970 36804 1.29708e-06
99 980 36803 8.86224e-07
100 990 36802 6.88516e-07
370000 100
1 0 37001 8.78714e-05
2 10 37000 8.02461e-05
3 20 36999 5.97491e-05
4 30 36998 3.20238e-05
5 40 36997 3.22477e-06
6 50 36996 -2.17034e-05
7 60 36995 -3.94811e-05
8 70 36994 -4.84379e-05
9 80 36993 -4.83735e-05
10 90 36992 -4.03744e-05
11 100 36991 -2.65509e-05
12 110 36990 -9.72004e-06
13 120 36989 6.93966e-06
14 130 36988 2.03247e-05
15 140 36987 2.80496e-05
16 150 36986 2.92156e-05
17 160 36985 2.48337e-05
18 170 36984 1.73756e-05
19 180 36983 9.61837e-06
20 190 36982 3.61703e-06
21 200 36981 3.3378e-07
22 210 36980 -2.44728e-07
23 220 36979 1.16449e-06
24 230 36978 3.49787e-06
25 240 36977 5.76932e-06
26 250 36976 7.35167e-06
27 260 36975 7.9544e-06
28 270 36974 7.43652e-06
29 280 36973 5.72299e-06
30 290 36972 2.91574e-06
31 300 36971 -5.51098e-07
32 310 36970 -3.92464e-06
33 320 36969 -6.3805e-06
34 330 36968 -7.36028e-06
35 340 36967 -6.78498e-06
36 350 36966 -5.032e-06
37 360 36965 -2.71039e-06
38 370 36964 -3.72042e-07
39 380 36963 1.68722e-06
40 390 36962 3.43621e-06
41 400 36961 4.93218e-06
42 410 36960 6.12132e-06
43 420 36959 6.80127e-06
44 430 36958 6.75693e-06
45 440 36957 5.92761e-06
46 450 36956 4.47594e-06
47 460 36955 2.73763e-06
48 470 36954 1.10183e-06
49 480 36953 -1.2351e-07
50 490 36952 -8.09118e-07
51 500 36951 -1.00994e-06
52 510 36950 -8.69131e-07
53 520 36949 -4.97273e-07
54 530 36948 7.1095e-08
55 540 36947 8.15731e-07
56 550 36946 1.64036e-06
57 560 36945 2.35472e-06
58 570 36944 2.74592e-06
59 580 36943 2.68249e-06
60 590 36942 2.18828e-06
61 600 36941 1.44524e-06
62 610 36940 7.21043e-07
63 620 36939 2.52688e-07
64 630 36938 1.4689e-07
65 640 36937 3.57238e-07
66 650 36936 7.46325e-07
67 660 36935 1.18435e-06
68 670 36934 1.61137e-06
69 680 36933 2.01591e-06
70 690 36932 2.36784e-06
71 700 36931 2.59423e-06
72 710 36930 2.62167e-06
73 720 36929 2.42664e-06
74 730 36928 2.05163e-06
75 740 36927 1.59794e-06
76 750 36926 1.20319e-06
77 760 36925 9.91756e-07
78 770 36924 1.01306e-06
79 780 36923 1.21479e-06
80 790 36922 1.47212e-06
81 800 36921 1.65258e-06
82 810 36920 1.67984e-06
83 820 36919 1.56211e-06
84 830 36918 1.37088e-06
85 840 36917 1.1872e-06
86 850 36916 1.05421e-06
87 860 36915 9.71617e-07
88 870 36914 9.29377e-07
89 880 36913 9.42837e-07
90 890 36912 1.05605e-06
91 900 36911 1.31062e-06
92 910 36910 1.69752e-06
93 920 36909 2.12502e-06
94 930 36908 2.44357e-06
95 940 36907 2.52026e-06
96 950 36906 2.30992e-06
97 960 36905 1.88238e-06
98 970 36904 1.39031e-06
99 980 36903 9.92822e-07
100 990 36902 7.87803e-07
371000 100
1 0 37101 8.78232e-05
2 10 37100 8.02034e-05
3 20 37099 5.97207e-05
4 30 37098 3.20144e-05
5 40 37097 3.23364e-06
6 50 37096 -2.16816e-05
7 60 37095 -3.94538e-05
8 70 37094 -4.8412e-05
9 80 37093 -4.83544e-05
10 90 37092 -4.0366e-05
11 100 37091 -2.65553e-05
12 110 37090 -9.73705e-06
13 120 37089 6.9126e-06
14 130 37088 2.02917e-05
15 140 37087 2.80157e-05
16 150 37086 2.91852e-05
17 160 37085 2.48099e-05
18 170 37084 1.73596e-05
19 180 37083 9.60977e-06
20 190 37082 3.61449e-06
21 200 37081 3.36041e-07
22 210 37080 -2.38649e-07
23 220 37079 1.17382e-06
24 230 37078 3.50991e-06
25 240 37077 5.78289e-06
26 250 37076 7.36499e-06
27 260 37075 7.96553e-06
28 270 37074 7.4438e-06
29 280 37073 5.72501e-06
30 290 37072 2.91063e-06
31 300 37071 -5.66167e-07
32 310 37070 -3.95277e-06
33 320 37069 -6.42269e-06
34 330 37068 -7.41305e-06
35 340 37067 -6.84021e-06
36 350 37066 -5.07955e-06
37 360 37065 -2.74185e-06
38 370 37064 -3.83395e-07
39 380 37063 1.6947e-06
40 390 37062 3.45709e-06
41 400 37061 4.95935e-06
42 410 37060 6.14814e-06
43 420 37059 6.82262e-06
44 430 37058 6.76927e-06
45 440 37057 5.92876e-06
46 450 37056 4.46563e-06
47 460 37055 2.71886e-06
48 470 37054 1.08113e-06
49 480 37053 -1.38224e-07
50 490 37052 -8.11481e-07
51 500 37051 -9.9699e-07
52 510 37050 -8.4181e-07
53 520 37049 -4.60376e-07
54 530 37048 1.09074e-07
55 540 37047 8.44046e-07
56 550 37046 1.64911e-06
57 560 37045 2.33776e-06
58 570 37044 2.70267e-06
59 580 37043 2.61859e-06
60 590 37042 2.11477e-06
61 600 37041 1.37582e-06
62 610 37040 6.68331e-07
63 620 37039 2.25312e-07
64 630 37038 1.48617e-07
65 640 37037 3.87633e-07
66 650 37036 8.0137e-07
67 660 37035 1.25654e-06
68 670 37034 1.68978e-06
69 680 37033 2.0872e-06
70 690 37032 2.41875e-06
71 700 37031 2.61491e-06
72 710 37030 2.60862e-06
73 720 37029 2.38407e-06
74 730 37028 1.99023e-06
75 740 37027 1.53117e-06
76 750 37026 1.14294e-06
77 760 37025 9.45472e-07
78 770 37024 9.83276e-07
79 780 37023 1.20015e-06
80 790 37022 1.46888e-06
81 800 37021 1.65625e-06
82 810 37020 1.68653e-06
83 820 37019 1.56884e-06
84 830 37018 1.37523e-06
85 840 37017 1.18681e-06
86 850 37016 1.04733e-06
87 860 37015 9.5848e-07
88 870 37014 9.12929e-07
89 880 37013 9.2761e-07
90 890 37012 1.04604e-06
91 900 37011 1.30825e-06
92 910 37010 1.70384e-06
93 920 37009 2.1398e-06
94 930 37008 2.46495e-06
95 940 37007 2.54511e-06
96 950 37006 2.33532e-06
97 960 37005 1.90679e-06
98 970 37004 1.41256e-06
99 980 37003 1.01001e-06
100 990 37002 7.94556e-07
372000 100
1 0 37201 8.77262e-05
2 10 37200 8.01143e-05
3 20 37199 5.96532e-05
4 30 37198 3.19767e-05
5 40 37197 3.227e-06
6 50 37196 -2.1662e-05
7 60 37195 -3.94166e-05
8 70 37194 -4.83679e-05
9 80 37193 -4.83149e-05
10 90 37192 -4.0342e-05
11 100 37191 -2.65556e-05
12 110 37190 -9.76511e-06
13 120 37189 6.86028e-06
14 130 37188 2.02258e-05
15 140 37187 2.79514e-05
16 150 37186 2.91381e-05
17 160 37185 2.47907e-05
18 170 37184 1.73707e-05
19 180 37183 9.64464e-06
20 190 37182 3.66172e-06
21 200 37181 3.83277e-07
22 210 37180 -2.01633e-07
23 220 37179 1.19366e-06
24 230 37178 3.50886e-06
25 240 37177 5.75997e-06
26 250 37176 7.32142e-06
27 260 37175 7.90451e-06
28 270 37174 7.37085e-06
29 280 37173 5.64832e-06
30 290 37172 2.84072e-06
31 300 37171 -6.18351e-07
32 310 37170 -3.97868e-06
33 320 37169 -6.4184e-06
34 330 37168 -7.38004e-06
35 340 37167 -6.78466e-06
36 350 37166 -5.01053e-06
37 360 37165 -2.66921e-06
38 370 37164 -3.15968e-07
39 380 37163 1.75007e-06
40 390 37162 3.49529e-06
41 400 37161 4.97663e-06
42 410 37160 6.14285e-06
43 420 37159 6.79621e-06
44 430 37158 6.72593e-06
45 440 37157 5.87343e-06
46 450 37156 4.40211e-06
47 460 37155 2.64983e-06
48 470 37154 1.00974e-06
49 480 37153 -2.0716e-07
50 490 37152 -8.71795e-07
51 500 37151 -1.04209e-06
52 510 37150 -8.6576e-07
53 520 37149 -4.58923e-07
54 530 37148 1.37499e-07
55 540 37147 8.97189e-07
56 550 37146 1.72053e-06
57 560 37145 2.41815e-06
58 570 37144 2.78181e-06
59 580 37143 2.68682e-06
60 590 37142 2.16382e-06
61 600 37141 1.39954e-06
62 610 37140 6.63448e-07
63 620 37139 1.91829e-07
64 630 37138 8.9727e-08
65 640 37137 3.09292e-07
66 650 37136 7.11869e-07
67 660 37135 1.16601e-06
68 670 37134 1.60917e-06
69 680 37133 2.0261e-06
70 690 37132 2.38328e-06
71 700 37131 2.60704e-06
72 710 37130 2.62683e-06
73 720 37129 2.42435e-06
74 730 37128 2.04698e-06
75 740 37127 1.59767e-06
76 750 37126 1.21151e-06
77 760 37125 1.00791e-06
